월별,시간별,항목,2020 년
12월,6시,기타 개인 서비스업,931
12월,6시,가구내 고용활동,1086
12월,6시,국제 및 외국기관,949
12월,7시,농업,1203
12월,7시,임업,790
12월,7시,어업,1003
12월,7시,석탄/ 원유 및 천연가스 광업,919
12월,7시,금속 광업,745
12월,7시,비금속광물 광업;연료용 제외,739
12월,7시,광업 지원 서비스업,729
12월,7시,식료품 제조업,827
12월,7시,음료 제조업,902
12월,7시,담배 제조업,807
12월,7시,섬유제품 제조업; 의복제외,898
12월,7시,의복/ 의복액세서리 및 모피제품 제조업,576
12월,7시,가죽/ 가방 및 신발 제조업,781
12월,7시,목재 및 나무제품 제조업;가구제외,786
12월,7시,펄프/ 종이 및 종이제품 제조업,947
12월,7시,인쇄 및 기록매체 복제업,749
12월,7시,코크스/ 연탄 및 석유정제품 제조업,997
12월,7시,화학물질 및 화학제품 제조업;의약품 제외,980
12월,7시,의료용 물질 및 의약품 제조업,885
12월,7시,고무제품 및 플라스틱제품 제조업,842
12월,7시,비금속 광물제품 제조업,963
12월,7시,1차 금속 제조업,1086
12월,7시,금속가공제품 제조업;기계 및 가구 제외,775
12월,7시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,970
12월,7시,의료/ 정밀/ 광학기기 및 시계 제조업,903
12월,7시,전기장비 제조업,871
12월,7시,기타 기계 및 장비 제조업,716
12월,7시,자동차 및 트레일러 제조업,847
12월,7시,기타 운송장비 제조업,815
12월,7시,가구 제조업,697
12월,7시,기타 제품 제조업,728
12월,7시,전기/ 가스/ 증기 및 공기조절 공급업,986
12월,7시,수도사업,962
12월,7시,하수/ 폐수 및 분뇨 처리업,938
12월,7시,폐기물 수집운반/ 처리 및 원료재생업,796
12월,7시,환경 정화 및 복원업,784
12월,7시,종합 건설업,908
12월,7시,전문직별 공사업,947
12월,7시,자동차 및 부품 판매업,540
12월,7시,도매 및 상품중개업,767
12월,7시,소매업; 자동차 제외,586
12월,7시,육상운송 및 파이프라인 운송업,1114
12월,7시,수상 운송업,898
12월,7시,항공 운송업,723
12월,7시,창고 및 운송관련 서비스업,863
12월,7시,숙박업,963
12월,7시,음식점 및 주점업,625
12월,7시,출판업,941
12월,7시,영상/ 오디오 기록물 제작 및 배급업,817
12월,7시,방송업,927
12월,7시,통신업,953
12월,7시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,932
12월,7시,정보서비스업,975
12월,7시,금융업,714
12월,7시,보험 및 연금업,789
12월,7시,금융 및 보험 관련 서비스업,865
12월,7시,부동산업,681
12월,7시,연구개발업,874
12월,7시,전문서비스업,849
12월,7시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,844
12월,7시,기타 전문/ 과학 및 기술 서비스업,871
12월,7시,사업시설 관리 및 조경 서비스업,741
12월,7시,사업지원 서비스업,809
12월,7시,임대업;부동산 제외,604
12월,7시,공공행정/ 국방 및 사회보장 행정,864
12월,7시,교육 서비스업,709
12월,7시,보건업,947
12월,7시,사회복지 서비스업,1086
12월,7시,창작/ 예술 및 여가관련 서비스업,710
12월,7시,스포츠 및 오락관련 서비스업,966
12월,7시,협회 및 단체,1017
12월,7시,개인 및 소비용품 수리업,483
12월,7시,기타 개인 서비스업,1022
12월,7시,가구내 고용활동,1062
12월,7시,국제 및 외국기관,1014
12월,8시,농업,1236
12월,8시,임업,880
12월,8시,어업,1011
12월,8시,석탄/ 원유 및 천연가스 광업,861
12월,8시,금속 광업,948
12월,8시,비금속광물 광업;연료용 제외,1240
12월,8시,광업 지원 서비스업,1098
12월,8시,식료품 제조업,966
12월,8시,음료 제조업,995
12월,8시,담배 제조업,1023
12월,8시,섬유제품 제조업; 의복제외,974
12월,8시,의복/ 의복액세서리 및 모피제품 제조업,858
12월,8시,가죽/ 가방 및 신발 제조업,1089
12월,8시,목재 및 나무제품 제조업;가구제외,933
12월,8시,펄프/ 종이 및 종이제품 제조업,981
12월,8시,인쇄 및 기록매체 복제업,896
12월,8시,코크스/ 연탄 및 석유정제품 제조업,998
12월,8시,화학물질 및 화학제품 제조업;의약품 제외,1009
12월,8시,의료용 물질 및 의약품 제조업,966
12월,8시,고무제품 및 플라스틱제품 제조업,957
12월,8시,비금속 광물제품 제조업,1053
12월,8시,1차 금속 제조업,1103
12월,8시,금속가공제품 제조업;기계 및 가구 제외,948
12월,8시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,987
12월,8시,의료/ 정밀/ 광학기기 및 시계 제조업,973
12월,8시,전기장비 제조업,948
12월,8시,기타 기계 및 장비 제조업,914
12월,8시,자동차 및 트레일러 제조업,1028
12월,8시,기타 운송장비 제조업,944
12월,8시,가구 제조업,870
12월,8시,기타 제품 제조업,917
12월,8시,전기/ 가스/ 증기 및 공기조절 공급업,974
12월,8시,수도사업,1063
12월,8시,하수/ 폐수 및 분뇨 처리업,976
12월,8시,폐기물 수집운반/ 처리 및 원료재생업,1055
12월,8시,환경 정화 및 복원업,1021
12월,8시,종합 건설업,1089
12월,8시,전문직별 공사업,1088
12월,8시,자동차 및 부품 판매업,852
12월,8시,도매 및 상품중개업,929
12월,8시,소매업; 자동차 제외,700
12월,8시,육상운송 및 파이프라인 운송업,1302
12월,8시,수상 운송업,952
12월,8시,항공 운송업,908
12월,8시,창고 및 운송관련 서비스업,972
12월,8시,숙박업,988
12월,8시,음식점 및 주점업,731
12월,8시,출판업,992
12월,8시,영상/ 오디오 기록물 제작 및 배급업,863
12월,8시,방송업,1035
12월,8시,통신업,1001
12월,8시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,974
12월,8시,정보서비스업,1007
12월,8시,금융업,954
12월,8시,보험 및 연금업,1053
12월,8시,금융 및 보험 관련 서비스업,1042
12월,8시,부동산업,823
12월,8시,연구개발업,947
12월,8시,전문서비스업,1030
12월,8시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1046
12월,8시,기타 전문/ 과학 및 기술 서비스업,982
12월,8시,사업시설 관리 및 조경 서비스업,849
12월,8시,사업지원 서비스업,967
12월,8시,임대업;부동산 제외,2339
12월,8시,공공행정/ 국방 및 사회보장 행정,1078
12월,8시,교육 서비스업,896
12월,8시,보건업,1071
12월,8시,사회복지 서비스업,1124
12월,8시,창작/ 예술 및 여가관련 서비스업,850
12월,8시,스포츠 및 오락관련 서비스업,1063
12월,8시,협회 및 단체,942
12월,8시,개인 및 소비용품 수리업,836
12월,8시,기타 개인 서비스업,1111
12월,8시,가구내 고용활동,1054
12월,8시,국제 및 외국기관,1092
12월,9시,농업,1213
12월,9시,임업,1154
12월,9시,어업,1021
12월,9시,석탄/ 원유 및 천연가스 광업,908
12월,9시,금속 광업,1203
12월,9시,비금속광물 광업;연료용 제외,1480
12월,9시,광업 지원 서비스업,1385
12월,9시,식료품 제조업,1179
12월,9시,음료 제조업,1150
12월,9시,담배 제조업,1273
12월,9시,섬유제품 제조업; 의복제외,1110
12월,9시,의복/ 의복액세서리 및 모피제품 제조업,1398
12월,9시,가죽/ 가방 및 신발 제조업,1470
12월,9시,목재 및 나무제품 제조업;가구제외,1303
12월,9시,펄프/ 종이 및 종이제품 제조업,1071
12월,9시,인쇄 및 기록매체 복제업,1195
12월,9시,코크스/ 연탄 및 석유정제품 제조업,999
12월,9시,화학물질 및 화학제품 제조업;의약품 제외,1061
12월,9시,의료용 물질 및 의약품 제조업,1116
12월,9시,고무제품 및 플라스틱제품 제조업,1190
12월,9시,비금속 광물제품 제조업,1128
12월,9시,1차 금속 제조업,1154
12월,9시,금속가공제품 제조업;기계 및 가구 제외,1319
12월,9시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1044
12월,9시,의료/ 정밀/ 광학기기 및 시계 제조업,1131
12월,9시,전기장비 제조업,1119
12월,9시,기타 기계 및 장비 제조업,1326
12월,9시,자동차 및 트레일러 제조업,1255
12월,9시,기타 운송장비 제조업,1272
12월,9시,가구 제조업,1338
12월,9시,기타 제품 제조업,1304
12월,9시,전기/ 가스/ 증기 및 공기조절 공급업,987
12월,9시,수도사업,1095
12월,9시,하수/ 폐수 및 분뇨 처리업,1019
12월,9시,폐기물 수집운반/ 처리 및 원료재생업,1379
12월,9시,환경 정화 및 복원업,1112
12월,9시,종합 건설업,1229
12월,9시,전문직별 공사업,1281
12월,9시,자동차 및 부품 판매업,1396
12월,9시,도매 및 상품중개업,1157
12월,9시,소매업; 자동차 제외,924
12월,9시,육상운송 및 파이프라인 운송업,1358
12월,9시,수상 운송업,1188
12월,9시,항공 운송업,1332
12월,9시,창고 및 운송관련 서비스업,1129
12월,9시,숙박업,998
12월,9시,음식점 및 주점업,905
12월,9시,출판업,1055
12월,9시,영상/ 오디오 기록물 제작 및 배급업,984
12월,9시,방송업,1123
12월,9시,통신업,1070
12월,9시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1047
12월,9시,정보서비스업,1047
12월,9시,금융업,1471
12월,9시,보험 및 연금업,1508
12월,9시,금융 및 보험 관련 서비스업,1349
12월,9시,부동산업,1085
12월,9시,연구개발업,1131
12월,9시,전문서비스업,1260
12월,9시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1221
12월,9시,기타 전문/ 과학 및 기술 서비스업,1150
12월,9시,사업시설 관리 및 조경 서비스업,1141
12월,9시,사업지원 서비스업,1218
12월,9시,임대업;부동산 제외,2110
12월,9시,공공행정/ 국방 및 사회보장 행정,1341
12월,9시,교육 서비스업,1468
12월,9시,보건업,1282
12월,9시,사회복지 서비스업,1221
12월,9시,창작/ 예술 및 여가관련 서비스업,1157
12월,9시,스포츠 및 오락관련 서비스업,1132
12월,9시,협회 및 단체,1029
12월,9시,개인 및 소비용품 수리업,1578
12월,9시,기타 개인 서비스업,1229
12월,9시,가구내 고용활동,1506
12월,9시,국제 및 외국기관,1117
12월,10시,농업,1048
12월,10시,임업,1436
12월,10시,어업,1027
12월,10시,석탄/ 원유 및 천연가스 광업,1170
12월,10시,금속 광업,1296
12월,10시,비금속광물 광업;연료용 제외,1481
12월,10시,광업 지원 서비스업,1437
12월,10시,식료품 제조업,1291
12월,10시,음료 제조업,1225
12월,10시,담배 제조업,1347
12월,10시,섬유제품 제조업; 의복제외,1159
12월,10시,의복/ 의복액세서리 및 모피제품 제조업,1678
12월,10시,가죽/ 가방 및 신발 제조업,1582
12월,10시,목재 및 나무제품 제조업;가구제외,1403
12월,10시,펄프/ 종이 및 종이제품 제조업,1103
12월,10시,인쇄 및 기록매체 복제업,1367
12월,10시,코크스/ 연탄 및 석유정제품 제조업,1001
12월,10시,화학물질 및 화학제품 제조업;의약품 제외,1070
12월,10시,의료용 물질 및 의약품 제조업,1188
12월,10시,고무제품 및 플라스틱제품 제조업,1281
12월,10시,비금속 광물제품 제조업,1118
12월,10시,1차 금속 제조업,1016
12월,10시,금속가공제품 제조업;기계 및 가구 제외,1439
12월,10시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1067
12월,10시,의료/ 정밀/ 광학기기 및 시계 제조업,1219
12월,10시,전기장비 제조업,1186
12월,10시,기타 기계 및 장비 제조업,1483
12월,10시,자동차 및 트레일러 제조업,1309
12월,10시,기타 운송장비 제조업,1358
12월,10시,가구 제조업,1521
12월,10시,기타 제품 제조업,1465
12월,10시,전기/ 가스/ 증기 및 공기조절 공급업,1002
12월,10시,수도사업,1076
12월,10시,하수/ 폐수 및 분뇨 처리업,1045
12월,10시,폐기물 수집운반/ 처리 및 원료재생업,1448
12월,10시,환경 정화 및 복원업,1144
12월,10시,종합 건설업,1314
12월,10시,전문직별 공사업,1342
12월,10시,자동차 및 부품 판매업,1796
12월,10시,도매 및 상품중개업,1360
12월,10시,소매업; 자동차 제외,1219
12월,10시,육상운송 및 파이프라인 운송업,1307
12월,10시,수상 운송업,1236
12월,10시,항공 운송업,1483
12월,10시,창고 및 운송관련 서비스업,1239
12월,10시,숙박업,1005
12월,10시,음식점 및 주점업,1155
12월,10시,출판업,1093
12월,10시,영상/ 오디오 기록물 제작 및 배급업,1107
12월,10시,방송업,1161
12월,10시,통신업,1095
12월,10시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1103
12월,10시,정보서비스업,1071
12월,10시,금융업,1636
12월,10시,보험 및 연금업,1633
12월,10시,금융 및 보험 관련 서비스업,1454
12월,10시,부동산업,1353
12월,10시,연구개발업,1289
12월,10시,전문서비스업,1454
12월,10시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1321
12월,10시,기타 전문/ 과학 및 기술 서비스업,1280
12월,10시,사업시설 관리 및 조경 서비스업,1385
12월,10시,사업지원 서비스업,1386
12월,10시,임대업;부동산 제외,1972
12월,10시,공공행정/ 국방 및 사회보장 행정,1450
12월,10시,교육 서비스업,1806
12월,10시,보건업,1368
12월,10시,사회복지 서비스업,1184
12월,10시,창작/ 예술 및 여가관련 서비스업,1544
12월,10시,스포츠 및 오락관련 서비스업,1239
12월,10시,협회 및 단체,1168
12월,10시,개인 및 소비용품 수리업,1991
12월,10시,기타 개인 서비스업,1312
12월,10시,가구내 고용활동,1728
12월,10시,국제 및 외국기관,1117
12월,11시,농업,845
12월,11시,임업,1301
12월,11시,어업,1030
12월,11시,석탄/ 원유 및 천연가스 광업,1230
12월,11시,금속 광업,1342
12월,11시,비금속광물 광업;연료용 제외,1632
12월,11시,광업 지원 서비스업,1452
12월,11시,식료품 제조업,1302
12월,11시,음료 제조업,1224
12월,11시,담배 제조업,1285
12월,11시,섬유제품 제조업; 의복제외,1141
12월,11시,의복/ 의복액세서리 및 모피제품 제조업,1674
12월,11시,가죽/ 가방 및 신발 제조업,1577
12월,11시,목재 및 나무제품 제조업;가구제외,1361
12월,11시,펄프/ 종이 및 종이제품 제조업,1078
12월,11시,인쇄 및 기록매체 복제업,1364
12월,11시,코크스/ 연탄 및 석유정제품 제조업,999
12월,11시,화학물질 및 화학제품 제조업;의약품 제외,1050
